#,Name,Disclosure Date,Rank,Check,Description
"742","auxiliary/scanner/http/sap_businessobjects_user_brute","","normal","No","SAP BusinessObjects User Bruteforcer"
"743","auxiliary/scanner/http/sap_businessobjects_user_brute_web","","normal","No","SAP BusinessObjects Web User Bruteforcer"
"744","auxiliary/scanner/http/sap_businessobjects_user_enum","","normal","No","SAP BusinessObjects User Enumeration"
"745","auxiliary/scanner/http/sap_businessobjects_version_enum","","normal","No","SAP BusinessObjects Version Detection"
"746","auxiliary/scanner/http/scraper","","normal","No","HTTP Page Scraper"
"747","auxiliary/scanner/http/sentry_cdu_enum","","normal","No","Sentry Switched CDU Bruteforce Login Utility"
"748","auxiliary/scanner/http/servicedesk_plus_traversal","2015-10-03","normal","No","ManageEngine ServiceDesk Plus Path Traversal"
"749","auxiliary/scanner/http/sevone_enum","2013-06-07","normal","No","SevOne Network Performance Management Application Brute Force Login Utility"
"750","auxiliary/scanner/http/simple_webserver_traversal","2013-01-03","normal","No","Simple Web Server 2.3-RC1 Directory Traversal"
"751","auxiliary/scanner/http/smt_ipmi_49152_exposure","2014-06-19","normal","No","Supermicro Onboard IPMI Port 49152 Sensitive File Exposure"
"752","auxiliary/scanner/http/smt_ipmi_cgi_scanner","2013-11-06","normal","No","Supermicro Onboard IPMI CGI Vulnerability Scanner"
"753","auxiliary/scanner/http/smt_ipmi_static_cert_scanner","2013-11-06","normal","No","Supermicro Onboard IPMI Static SSL Certificate Scanner"
"754","auxiliary/scanner/http/smt_ipmi_url_redirect_traversal","2013-11-06","normal","No","Supermicro Onboard IPMI url_redirect.cgi Authenticated Directory Traversal"
"755","auxiliary/scanner/http/soap_xml","","normal","No","HTTP SOAP Verb/Noun Brute Force Scanner"
"756","auxiliary/scanner/http/sockso_traversal","2012-03-14","normal","No","Sockso Music Host Server 1.5 Directory Traversal"
"757","auxiliary/scanner/http/softing_sis_login","","normal","No","Softing Secure Integration Server Login Utility"
"758","auxiliary/scanner/http/splunk_web_login","","normal","No","Splunk Web Interface Login Utility"
"759","auxiliary/scanner/http/springcloud_directory_traversal","2020-06-01","normal","No","Directory Traversal in Spring Cloud Config Server"
"760","auxiliary/scanner/http/springcloud_traversal","2019-04-17","normal","No","Spring Cloud Config Server Directory Traversal"
"761","auxiliary/scanner/http/squid_pivot_scanning","","normal","No","Squid Proxy Port Scanner"
"762","auxiliary/scanner/http/squiz_matrix_user_enum","2011-11-08","normal","No","Squiz Matrix User Enumeration Scanner"
"763","auxiliary/scanner/http/support_center_plus_directory_traversal","2014-01-28","normal","No","ManageEngine Support Center Plus Directory Traversal"
"764","auxiliary/scanner/http/surgenews_user_creds","2017-06-16","normal","Yes","SurgeNews User Credentials"
"765","auxiliary/scanner/http/svn_scanner","","normal","No","HTTP Subversion Scanner"
"766","auxiliary/scanner/http/svn_wcdb_scanner","","normal","No","SVN wc.db Scanner"
"767","auxiliary/scanner/http/sybase_easerver_traversal","2011-05-25","normal","No","Sybase Easerver 6.3 Directory Traversal"
"768","auxiliary/scanner/http/symantec_brightmail_ldapcreds","2015-12-17","normal","No","Symantec Messaging Gateway 10 Exposure of Stored AD Password Vulnerability"
"769","auxiliary/scanner/http/symantec_brightmail_logfile","2012-11-30","normal","No","Symantec Messaging Gateway 9.5 Log File Download Vulnerability"
"770","auxiliary/scanner/http/symantec_web_gateway_login","","normal","No","Symantec Web Gateway Login Utility"
"771","auxiliary/scanner/http/syncovery_linux_login","","normal","No","Syncovery For Linux Web-GUI Login Utility"
"772","auxiliary/scanner/http/syncovery_linux_token_cve_2022_36536","2022-09-06","normal","Yes","Syncovery For Linux Web-GUI Session Token Brute-Forcer"
"773","auxiliary/scanner/http/synology_forget_passwd_user_enum","2011-01-05","normal","No","Synology Forget Password User Enumeration Scanner"
"774","auxiliary/scanner/http/thinvnc_traversal","2019-10-16","normal","No","ThinVNC Directory Traversal"
"775","auxiliary/scanner/http/titan_ftp_admin_pwd","","normal","No","Titan FTP Administrative Password Disclosure"
"776","auxiliary/scanner/http/title","","normal","No","HTTP HTML Title Tag Content Grabber"
"777","auxiliary/scanner/http/tomcat_enum","","normal","No","Apache Tomcat User Enumeration"
"778","auxiliary/scanner/http/tomcat_mgr_login","","normal","No","Tomcat Application Manager Login Utility"
"779","auxiliary/scanner/http/totaljs_traversal","2019-02-18","normal","Yes","Total.js prior to 3.2.4 Directory Traversal"
"780","auxiliary/scanner/http/tplink_traversal_noauth","","normal","No","TP-Link Wireless Lite N Access Point Directory Traversal Vulnerability"
"781","auxiliary/scanner/http/trace","","normal","No","HTTP Cross-Site Tracing Detection"
"782","auxiliary/scanner/http/trace_axd","","normal","No","HTTP trace.axd Content Scanner"
"783","auxiliary/scanner/http/tvt_nvms_traversal","2019-12-12","normal","No","TVT NVMS-1000 Directory Traversal"
"784","auxiliary/scanner/http/typo3_bruteforce","","normal","No","Typo3 Login Bruteforcer"
"785","auxiliary/scanner/http/vcms_login","","normal","No","V-CMS Login Utility"
"786","auxiliary/scanner/http/verb_auth_bypass","","normal","No","HTTP Verb Authentication Bypass Scanner"
"787","auxiliary/scanner/http/vhost_scanner","","normal","No","HTTP Virtual Host Brute Force Scanner"
"788","auxiliary/scanner/http/vicidial_multiple_sqli","2022-04-19","normal","No","VICIdial Multiple Authenticated SQLi"
"789","auxiliary/scanner/http/wangkongbao_traversal","","normal","No","WANGKONGBAO CNS-1000 and 1100 UTM Directory Traversal"
"790","auxiliary/scanner/http/web_vulndb","","normal","No","HTTP Vuln Scanner"
"791","auxiliary/scanner/http/webdav_internal_ip","","normal","No","HTTP WebDAV Internal IP Scanner"
"792","auxiliary/scanner/http/webdav_scanner","","normal","No","HTTP WebDAV Scanner"
"793","auxiliary/scanner/http/webdav_website_content","","normal","No","HTTP WebDAV Website Content Scanner"
"794","auxiliary/scanner/http/webpagetest_traversal","2012-07-13","normal","No","WebPageTest Directory Traversal"
"795","auxiliary/scanner/http/wildfly_traversal","2014-10-22","normal","No","WildFly Directory Traversal"
"796","auxiliary/scanner/http/wordpress_content_injection","2017-02-01","normal","Yes","WordPress REST API Content Injection"
"797","auxiliary/scanner/http/wordpress_cp_calendar_sqli","2015-03-03","normal","No","WordPress CP Multi-View Calendar Unauthenticated SQL Injection Scanner"
"798","auxiliary/scanner/http/wordpress_ghost_scanner","","normal","No","WordPress XMLRPC GHOST Vulnerability Scanner"
"799","auxiliary/scanner/http/wordpress_login_enum","","normal","No","WordPress Brute Force and User Enumeration Utility"
"800","auxiliary/scanner/http/wordpress_multicall_creds","","normal","No","Wordpress XML-RPC system.multicall Credential Collector"
"801","auxiliary/scanner/http/wordpress_pingback_access","","normal","No","Wordpress Pingback Locator"
"802","auxiliary/scanner/http/wordpress_scanner","","normal","No","Wordpress Scanner"
"803","auxiliary/scanner/http/wordpress_xmlrpc_login","","normal","No","Wordpress XML-RPC Username/Password Login Scanner"
"804","auxiliary/scanner/http/wowza_streaming_engine_manager_login","","normal","No","Wowza Streaming Engine Manager Login Utility"
"805","auxiliary/scanner/http/wp_abandoned_cart_sqli","2020-11-05","normal","No","Abandoned Cart for WooCommerce SQLi Scanner"
"806","auxiliary/scanner/http/wp_arbitrary_file_deletion","2018-06-26","normal","No","Wordpress Arbitrary File Deletion"
"807","auxiliary/scanner/http/wp_bulletproofsecurity_backups","2021-09-17","normal","No","Wordpress BulletProof Security Backup Disclosure"
"808","auxiliary/scanner/http/wp_chopslider_id_sqli","2020-05-12","normal","No","WordPress ChopSlider3 id SQLi Scanner"
"809","auxiliary/scanner/http/wp_contus_video_gallery_sqli","2015-02-24","normal","No","WordPress Contus Video Gallery Unauthenticated SQL Injection Scanner"
"810","auxiliary/scanner/http/wp_dukapress_file_read","","normal","No","WordPress DukaPress Plugin File Read Vulnerability"
"811","auxiliary/scanner/http/wp_duplicator_file_read","2020-02-19","normal","No","WordPress Duplicator File Read Vulnerability"
"812","auxiliary/scanner/http/wp_easy_wp_smtp","2020-12-06","normal","No","WordPress Easy WP SMTP Password Reset"
"813","auxiliary/scanner/http/wp_email_sub_news_sqli","2019-11-13","normal","No","WordPress Email Subscribers and Newsletter Hash SQLi Scanner"
"814","auxiliary/scanner/http/wp_gimedia_library_file_read","","normal","No","WordPress GI-Media Library Plugin Directory Traversal Vulnerability"
"815","auxiliary/scanner/http/wp_learnpress_sqli","2020-04-29","normal","No","Wordpress LearnPress current_items Authenticated SQLi"
"816","auxiliary/scanner/http/wp_loginizer_log_sqli","2020-10-21","normal","No","WordPress Loginizer log SQLi Scanner"
"817","auxiliary/scanner/http/wp_mobile_pack_info_disclosure","","normal","No","WordPress Mobile Pack Information Disclosure Vulnerability"
"818","auxiliary/scanner/http/wp_mobileedition_file_read","","normal","No","WordPress Mobile Edition File Read Vulnerability"
"819","auxiliary/scanner/http/wp_modern_events_calendar_sqli","2021-12-13","normal","Yes","WordPress Modern Events Calendar SQLi Scanner"
"820","auxiliary/scanner/http/wp_nextgen_galley_file_read","","normal","No","WordPress NextGEN Gallery Directory Read Vulnerability"
"821","auxiliary/scanner/http/wp_paid_membership_pro_code_sqli","2023-01-12","normal","Yes","Wordpress Paid Membership Pro code Unauthenticated SQLi"
"822","auxiliary/scanner/http/wp_registrationmagic_sqli","2022-01-23","normal","Yes","Wordpress RegistrationMagic task_ids Authenticated SQLi"
"823","auxiliary/scanner/http/wp_secure_copy_content_protection_sqli","2021-11-08","normal","Yes","Wordpress Secure Copy Content Protection and Content Locking sccp_id Unauthenticated SQLi"
"824","auxiliary/scanner/http/wp_simple_backup_file_read","","normal","No","WordPress Simple Backup File Read Vulnerability"
"825","auxiliary/scanner/http/wp_subscribe_comments_file_read","","normal","No","WordPress Subscribe Comments File Read Vulnerability"
"826","auxiliary/scanner/http/wp_total_upkeep_downloader","2020-12-12","normal","No","WordPress Total Upkeep Unauthenticated Backup Downloader"
"827","auxiliary/scanner/http/wp_wps_hide_login_revealer","2021-10-27","normal","No","WordPress WPS Hide Login Login Page Revealer"
"828","auxiliary/scanner/http/xpath","","normal","No","HTTP Blind XPATH 1.0 Injector"
"829","auxiliary/scanner/http/yaws_traversal","2011-11-25","normal","No","Yaws Web Server Directory Traversal"
"830","auxiliary/scanner/http/zabbix_login","","normal","No","Zabbix Server Brute Force Utility"
"831","auxiliary/scanner/http/zenload_balancer_traversal","2020-04-10","normal","No","Zen Load Balancer Directory Traversal"
"832","auxiliary/scanner/http/zenworks_assetmanagement_fileaccess","","normal","No","Novell ZENworks Asset Management 7.5 Remote File Access"
"833","auxiliary/scanner/http/zenworks_assetmanagement_getconfig","","normal","No","Novell ZENworks Asset Management 7.5 Configuration Access"
"834","auxiliary/scanner/ike/cisco_ike_benigncertain","2016-09-29","normal","No","Cisco IKE Information Disclosure"
"835","auxiliary/scanner/imap/imap_version","","normal","No","IMAP4 Banner Grabber"
"836","auxiliary/scanner/ip/ipidseq","","normal","No","IPID Sequence Scanner"
"837","auxiliary/scanner/ipmi/ipmi_cipher_zero","2013-06-20","normal","No","IPMI 2.0 Cipher Zero Authentication Bypass Scanner"
"838","auxiliary/scanner/ipmi/ipmi_dumphashes","2013-06-20","normal","No","IPMI 2.0 RAKP Remote SHA1 Password Hash Retrieval"
"839","auxiliary/scanner/ipmi/ipmi_version","","normal","No","IPMI Information Discovery"
"840","auxiliary/scanner/jenkins/jenkins_udp_broadcast_enum","","normal","No","Jenkins Server Broadcast Enumeration"
"841","auxiliary/scanner/kademlia/server_info","","normal","No","Gather Kademlia Server Information"
"842","auxiliary/scanner/kerberos/kerberos_login","","normal","No","Kerberos Authentication Check Scanner"
"843","auxiliary/scanner/llmnr/query","","normal","No","LLMNR Query"
"844","auxiliary/scanner/lotus/lotus_domino_hashes","","normal","No","Lotus Domino Password Hash Collector"
"845","auxiliary/scanner/lotus/lotus_domino_login","","normal","No","Lotus Domino Brute Force Utility"
"846","auxiliary/scanner/lotus/lotus_domino_version","","normal","No","Lotus Domino Version"
"847","auxiliary/scanner/mdns/query","","normal","No","mDNS Query"
"848","auxiliary/scanner/memcached/memcached_amp","2018-02-27","normal","No","Memcached Stats Amplification Scanner"
"849","auxiliary/scanner/memcached/memcached_udp_version","2003-07-23","normal","No","Memcached UDP Version Scanner"
"850","auxiliary/scanner/misc/cctv_dvr_login","","normal","No","CCTV DVR Login Scanning Utility"
"851","auxiliary/scanner/misc/cisco_smart_install","","normal","No","Identify Cisco Smart Install endpoints"
"852","auxiliary/scanner/misc/clamav_control","2016-06-08","normal","No","ClamAV Remote Command Transmitter"
"853","auxiliary/scanner/misc/dahua_dvr_auth_bypass","","normal","No","Dahua DVR Auth Bypass Scanner"
"854","auxiliary/scanner/misc/dvr_config_disclosure","","normal","No","Multiple DVR Manufacturers Configuration Disclosure"
"855","auxiliary/scanner/misc/easycafe_server_fileaccess","","normal","No","EasyCafe Server Remote File Access"
"856","auxiliary/scanner/misc/freeswitch_event_socket_login","","normal","Yes","FreeSWITCH Event Socket Login"
"857","auxiliary/scanner/misc/ib_service_mgr_info","","normal","No","Borland InterBase Services Manager Information"
"858","auxiliary/scanner/misc/ibm_mq_channel_brute","","normal","No","IBM WebSphere MQ Channel Name Bruteforce"
"859","auxiliary/scanner/misc/ibm_mq_enum","","normal","No","Identify Queue Manager Name and MQ Version"
"860","auxiliary/scanner/misc/ibm_mq_login","","normal","No","IBM WebSphere MQ Login Check"
"861","auxiliary/scanner/misc/java_jmx_server","2013-05-22","normal","No","Java JMX Server Insecure Endpoint Code Execution Scanner"
"862","auxiliary/scanner/misc/java_rmi_server","2011-10-15","normal","No","Java RMI Server Insecure Endpoint Code Execution Scanner"
"863","auxiliary/scanner/misc/oki_scanner","","normal","No","OKI Printer Default Login Credential Scanner"
"864","auxiliary/scanner/misc/poisonivy_control_scanner","","normal","No","Poison Ivy Command and Control Scanner"
"865","auxiliary/scanner/misc/raysharp_dvr_passwords","","normal","No","Ray Sharp DVR Password Retriever"
"866","auxiliary/scanner/misc/rosewill_rxs3211_passwords","","normal","No","Rosewill RXS-3211 IP Camera Password Retriever"
"867","auxiliary/scanner/misc/sercomm_backdoor_scanner","2013-12-31","normal","No","SerComm Network Device Backdoor Detection"
"868","auxiliary/scanner/misc/sunrpc_portmapper","","normal","No","SunRPC Portmap Program Enumerator"
"869","auxiliary/scanner/misc/zenworks_preboot_fileaccess","","normal","No","Novell ZENworks Configuration Management Preboot Service Remote File Access"
"870","auxiliary/scanner/mongodb/mongodb_login","","normal","No","MongoDB Login Utility"
"871","auxiliary/scanner/motorola/timbuktu_udp","2009-09-25","normal","No","Motorola Timbuktu Service Detection"
"872","auxiliary/scanner/mqtt/connect","","normal","No","MQTT Authentication Scanner"
"873","auxiliary/scanner/msf/msf_rpc_login","","normal","No","Metasploit RPC Interface Login Utility"
"874","auxiliary/scanner/msf/msf_web_login","","normal","No","Metasploit Web Interface Login Utility"
"875","auxiliary/scanner/msmail/exchange_enum","2018-11-06","normal","No","Exchange email enumeration"
"876","auxiliary/scanner/msmail/host_id","2018-11-06","normal","No","Vulnerable domain identification"
"877","auxiliary/scanner/msmail/onprem_enum","2018-11-06","normal","No","On premise user enumeration"
"878","auxiliary/scanner/mssql/mssql_hashdump","","normal","No","MSSQL Password Hashdump"
"879","auxiliary/scanner/mssql/mssql_login","","normal","No","MSSQL Login Utility"
"880","auxiliary/scanner/mssql/mssql_ping","","normal","No","MSSQL Ping Utility"
"881","auxiliary/scanner/mssql/mssql_schemadump","","normal","No","MSSQL Schema Dump"
"882","auxiliary/scanner/mysql/mysql_authbypass_hashdump","2012-06-09","normal","No","MySQL Authentication Bypass Password Dump"
"883","auxiliary/scanner/mysql/mysql_file_enum","","normal","No","MYSQL File/Directory Enumerator"
"884","auxiliary/scanner/mysql/mysql_hashdump","","normal","No","MYSQL Password Hashdump"
"885","auxiliary/scanner/mysql/mysql_login","","normal","No","MySQL Login Utility"
"886","auxiliary/scanner/mysql/mysql_schemadump","","normal","No","MYSQL Schema Dump"
"887","auxiliary/scanner/mysql/mysql_version","","normal","No","MySQL Server Version Enumeration"
"888","auxiliary/scanner/mysql/mysql_writable_dirs","","normal","No","MYSQL Directory Write Test"
"889","auxiliary/scanner/natpmp/natpmp_portscan","","normal","No","NAT-PMP External Port Scanner"
"890","auxiliary/scanner/nessus/nessus_ntp_login","","normal","No","Nessus NTP Login Utility"
"891","auxiliary/scanner/nessus/nessus_rest_login","","normal","No","Nessus RPC Interface Login Utility"
"892","auxiliary/scanner/nessus/nessus_xmlrpc_login","","normal","No","Nessus XMLRPC Interface Login Utility"
"893","auxiliary/scanner/nessus/nessus_xmlrpc_ping","","normal","No","Nessus XMLRPC Interface Ping Utility"
"894","auxiliary/scanner/netbios/nbname","","normal","No","NetBIOS Information Discovery"
"895","auxiliary/scanner/nexpose/nexpose_api_login","","normal","No","NeXpose API Interface Login Utility"
"896","auxiliary/scanner/nfs/nfsmount","","normal","No","NFS Mount Scanner"
"897","auxiliary/scanner/nntp/nntp_login","","normal","No","NNTP Login Utility"
"898","auxiliary/scanner/ntp/ntp_monlist","","normal","No","NTP Monitor List Scanner"
"899","auxiliary/scanner/ntp/ntp_nak_to_the_future","","normal","No","NTP ""NAK to the Future"""
"900","auxiliary/scanner/ntp/ntp_peer_list_dos","2014-08-25","normal","No","NTP Mode 7 PEER_LIST DoS Scanner"
"901","auxiliary/scanner/ntp/ntp_peer_list_sum_dos","2014-08-25","normal","No","NTP Mode 7 PEER_LIST_SUM DoS Scanner"
"902","auxiliary/scanner/ntp/ntp_readvar","","normal","No","NTP Clock Variables Disclosure"
"903","auxiliary/scanner/ntp/ntp_req_nonce_dos","2014-08-25","normal","No","NTP Mode 6 REQ_NONCE DRDoS Scanner"
"904","auxiliary/scanner/ntp/ntp_reslist_dos","2014-08-25","normal","No","NTP Mode 7 GET_RESTRICT DRDoS Scanner"
"905","auxiliary/scanner/ntp/ntp_unsettrap_dos","2014-08-25","normal","No","NTP Mode 6 UNSETTRAP DRDoS Scanner"
"906","auxiliary/scanner/openvas/openvas_gsad_login","","normal","No","OpenVAS gsad Web Interface Login Utility"
"907","auxiliary/scanner/openvas/openvas_omp_login","","normal","No","OpenVAS OMP Login Utility"
"908","auxiliary/scanner/openvas/openvas_otp_login","","normal","No","OpenVAS OTP Login Utility"
"909","auxiliary/scanner/oracle/emc_sid","","normal","No","Oracle Enterprise Manager Control SID Discovery"
"910","auxiliary/scanner/oracle/isqlplus_login","","normal","No","Oracle iSQL*Plus Login Utility"
"911","auxiliary/scanner/oracle/isqlplus_sidbrute","","normal","No","Oracle iSQLPlus SID Check"
"912","auxiliary/scanner/oracle/oracle_hashdump","","normal","No","Oracle Password Hashdump"
"913","auxiliary/scanner/oracle/oracle_login","","normal","No","Oracle RDBMS Login Utility"
"914","auxiliary/scanner/oracle/sid_brute","","normal","No","Oracle TNS Listener SID Bruteforce"
"915","auxiliary/scanner/oracle/sid_enum","2009-01-07","normal","No","Oracle TNS Listener SID Enumeration"
"916","auxiliary/scanner/oracle/spy_sid","","normal","No","Oracle Application Server Spy Servlet SID Enumeration"
"917","auxiliary/scanner/oracle/tnslsnr_version","2009-01-07","normal","No","Oracle TNS Listener Service Version Query"
"918","auxiliary/scanner/oracle/tnspoison_checker","2012-04-18","normal","No","Oracle TNS Listener Checker"
"919","auxiliary/scanner/oracle/xdb_sid","","normal","No","Oracle XML DB SID Discovery"
"920","auxiliary/scanner/oracle/xdb_sid_brute","","normal","No","Oracle XML DB SID Discovery via Brute Force"
"921","auxiliary/scanner/pcanywhere/pcanywhere_login","","normal","No","PcAnywhere Login Scanner"
"922","auxiliary/scanner/pcanywhere/pcanywhere_tcp","","normal","No","PcAnywhere TCP Service Discovery"
"923","auxiliary/scanner/pcanywhere/pcanywhere_udp","","normal","No","PcAnywhere UDP Service Discovery"
"924","auxiliary/scanner/pop3/pop3_login","","normal","No","POP3 Login Utility"
"925","auxiliary/scanner/pop3/pop3_version","","normal","No","POP3 Banner Grabber"
"926","auxiliary/scanner/portmap/portmap_amp","","normal","No","Portmapper Amplification Scanner"
"927","auxiliary/scanner/portscan/ack","","normal","No","TCP ACK Firewall Scanner"
"928","auxiliary/scanner/portscan/ftpbounce","","normal","No","FTP Bounce Port Scanner"
"929","auxiliary/scanner/portscan/syn","","normal","No","TCP SYN Port Scanner"
"930","auxiliary/scanner/portscan/tcp","","normal","No","TCP Port Scanner"
"931","auxiliary/scanner/portscan/xmas","","normal","No","TCP ""XMas"" Port Scanner"
"932","auxiliary/scanner/postgres/postgres_dbname_flag_injection","","normal","No","PostgreSQL Database Name Command Line Flag Injection"
"933","auxiliary/scanner/postgres/postgres_hashdump","","normal","No","Postgres Password Hashdump"
"934","auxiliary/scanner/postgres/postgres_login","","normal","No","PostgreSQL Login Utility"
"935","auxiliary/scanner/postgres/postgres_schemadump","","normal","No","Postgres Schema Dump"
"936","auxiliary/scanner/postgres/postgres_version","","normal","No","PostgreSQL Version Probe"
"937","auxiliary/scanner/printer/canon_iradv_pwd_extract","","normal","No","Canon IR-Adv Password Extractor"
"938","auxiliary/scanner/printer/printer_delete_file","","normal","No","Printer File Deletion Scanner"
"939","auxiliary/scanner/printer/printer_download_file","","normal","No","Printer File Download Scanner"
"940","auxiliary/scanner/printer/printer_env_vars","","normal","No","Printer Environment Variables Scanner"
"941","auxiliary/scanner/printer/printer_list_dir","","normal","No","Printer Directory Listing Scanner"
"942","auxiliary/scanner/printer/printer_list_volumes","","normal","No","Printer Volume Listing Scanner"
"943","auxiliary/scanner/printer/printer_ready_message","","normal","No","Printer Ready Message Scanner"
"944","auxiliary/scanner/printer/printer_upload_file","","normal","No","Printer File Upload Scanner"
"945","auxiliary/scanner/printer/printer_version_info","","normal","No","Printer Version Information Scanner"
"946","auxiliary/scanner/quake/server_info","","normal","No","Gather Quake Server Information"
"947","auxiliary/scanner/rdp/cve_2019_0708_bluekeep","2019-05-14","normal","Yes","CVE-2019-0708 BlueKeep Microsoft Remote Desktop RCE Check"
"948","auxiliary/scanner/rdp/ms12_020_check","","normal","Yes","MS12-020 Microsoft Remote Desktop Checker"
"949","auxiliary/scanner/rdp/rdp_scanner","","normal","No","Identify endpoints speaking the Remote Desktop Protocol (RDP)"
"950","auxiliary/scanner/redis/file_upload","2015-11-11","normal","No","Redis File Upload"
"951","auxiliary/scanner/redis/redis_login","","normal","No","Redis Login Utility"
"952","auxiliary/scanner/redis/redis_server","","normal","No","Redis Command Execute Scanner"
"953","auxiliary/scanner/rogue/rogue_recv","","normal","No","Rogue Gateway Detection: Receiver"
"954","auxiliary/scanner/rogue/rogue_send","","normal","No","Rogue Gateway Detection: Sender"
"955","auxiliary/scanner/rservices/rexec_login","","normal","No","rexec Authentication Scanner"
"956","auxiliary/scanner/rservices/rlogin_login","","normal","No","rlogin Authentication Scanner"
"957","auxiliary/scanner/rservices/rsh_login","","normal","No","rsh Authentication Scanner"
"958","auxiliary/scanner/rsync/modules_list","","normal","No","List Rsync Modules"
"959","auxiliary/scanner/sage/x3_adxsrv_login","","normal","No","Sage X3 AdxAdmin Login Scanner"
"960","auxiliary/scanner/sap/sap_ctc_verb_tampering_user_mgmt","","normal","No","SAP CTC Service Verb Tampering User Management"
"961","auxiliary/scanner/sap/sap_hostctrl_getcomputersystem","","normal","No","SAP Host Agent Information Disclosure"
"962","auxiliary/scanner/sap/sap_icf_public_info","","normal","No","SAP ICF /sap/public/info Service Sensitive Information Gathering"
"963","auxiliary/scanner/sap/sap_icm_urlscan","","normal","No","SAP URL Scanner"
"964","auxiliary/scanner/sap/sap_mgmt_con_abaplog","","normal","No","SAP Management Console ABAP Syslog Disclosure"
"965","auxiliary/scanner/sap/sap_mgmt_con_brute_login","","normal","No","SAP Management Console Brute Force"
"966","auxiliary/scanner/sap/sap_mgmt_con_extractusers","","normal","No","SAP Management Console Extract Users"
"967","auxiliary/scanner/sap/sap_mgmt_con_getaccesspoints","","normal","No","SAP Management Console Get Access Points"
"968","auxiliary/scanner/sap/sap_mgmt_con_getenv","","normal","No","SAP Management Console getEnvironment"
"969","auxiliary/scanner/sap/sap_mgmt_con_getlogfiles","","normal","No","SAP Management Console Get Logfile"
"970","auxiliary/scanner/sap/sap_mgmt_con_getprocesslist","","normal","No","SAP Management Console GetProcessList"
"971","auxiliary/scanner/sap/sap_mgmt_con_getprocessparameter","","normal","No","SAP Management Console Get Process Parameters"
"972","auxiliary/scanner/sap/sap_mgmt_con_instanceproperties","","normal","No","SAP Management Console Instance Properties"
"973","auxiliary/scanner/sap/sap_mgmt_con_listconfigfiles","","normal","No","SAP Management Console List Config Files"
"974","auxiliary/scanner/sap/sap_mgmt_con_listlogfiles","","normal","No","SAP Management Console List Logfiles"
"975","auxiliary/scanner/sap/sap_mgmt_con_startprofile","","normal","No","SAP Management Console getStartProfile"
"976","auxiliary/scanner/sap/sap_mgmt_con_version","","normal","No","SAP Management Console Version Detection"
"977","auxiliary/scanner/sap/sap_router_info_request","","normal","No","SAPRouter Admin Request"
"978","auxiliary/scanner/sap/sap_router_portscanner","","normal","No","SAPRouter Port Scanner"
"979","auxiliary/scanner/sap/sap_service_discovery","","normal","No","SAP Service Discovery"
"980","auxiliary/scanner/sap/sap_smb_relay","","normal","No","SAP SMB Relay Abuse"
"981","auxiliary/scanner/sap/sap_soap_bapi_user_create1","","normal","No","SAP /sap/bc/soap/rfc SOAP Service BAPI_USER_CREATE1 Function User Creation"
"982","auxiliary/scanner/sap/sap_soap_rfc_brute_login","","normal","No","SAP SOAP Service RFC_PING Login Brute Forcer"
"983","auxiliary/scanner/sap/sap_soap_rfc_dbmcli_sxpg_call_system_command_exec","","normal","No","SAP /sap/bc/soap/rfc SOAP Service SXPG_CALL_SYSTEM Function Command Injection"
"984","auxiliary/scanner/sap/sap_soap_rfc_dbmcli_sxpg_command_exec","","normal","No","SAP /sap/bc/soap/rfc SOAP Service SXPG_COMMAND_EXEC Function Command Injection"
"985","auxiliary/scanner/sap/sap_soap_rfc_eps_get_directory_listing","","normal","No","SAP SOAP RFC EPS_GET_DIRECTORY_LISTING Directories Information Disclosure"
"986","auxiliary/scanner/sap/sap_soap_rfc_pfl_check_os_file_existence","","normal","No","SAP SOAP RFC PFL_CHECK_OS_FILE_EXISTENCE File Existence Check"
"987","auxiliary/scanner/sap/sap_soap_rfc_ping","","normal","No","SAP /sap/bc/soap/rfc SOAP Service RFC_PING Function Service Discovery"
"988","auxiliary/scanner/sap/sap_soap_rfc_read_table","","normal","No","SAP /sap/bc/soap/rfc SOAP Service RFC_READ_TABLE Function Dump Data"
"989","auxiliary/scanner/sap/sap_soap_rfc_rzl_read_dir","","normal","No","SAP SOAP RFC RZL_READ_DIR_LOCAL Directory Contents Listing"
"990","auxiliary/scanner/sap/sap_soap_rfc_susr_rfc_user_interface","","normal","No","SAP /sap/bc/soap/rfc SOAP Service SUSR_RFC_USER_INTERFACE Function User Creation"
"991","auxiliary/scanner/sap/sap_soap_rfc_sxpg_call_system_exec","","normal","No","SAP /sap/bc/soap/rfc SOAP Service SXPG_CALL_SYSTEM Function Command Execution"
"992","auxiliary/scanner/sap/sap_soap_rfc_sxpg_command_exec","","normal","No","SAP SOAP RFC SXPG_COMMAND_EXECUTE"
"993","auxiliary/scanner/sap/sap_soap_rfc_system_info","","normal","No","SAP /sap/bc/soap/rfc SOAP Service RFC_SYSTEM_INFO Function Sensitive Information Gathering"
"994","auxiliary/scanner/sap/sap_soap_th_saprel_disclosure","","normal","No","SAP /sap/bc/soap/rfc SOAP Service TH_SAPREL Function Information Disclosure"
"995","auxiliary/scanner/sap/sap_web_gui_brute_login","","normal","No","SAP Web GUI Login Brute Forcer"
"996","auxiliary/scanner/scada/bacnet_l3","","normal","No","BACnet Scanner"
"997","auxiliary/scanner/scada/digi_addp_reboot","","normal","No","Digi ADDP Remote Reboot Initiator"
